Q_heater,T_sec_out_target_C,x_bypass,y_sec,mdot_load_sec,T_load_sec_in_C,T_load_sec_out_C,Q_cold,W_net,W_heater,W_total,COP_net,COP_total,energy_error,status
2936.842105263158,-58.94736842105263,0.2262288924225686,0.9661935291993237,0.027957951352159328,32.88040490111757,-58.94724654184179,2936.8344821141827,23503.89150324551,2936.842105263158,26440.733608508668,0.12495098872068282,0.11107235243915868,0.004816832675595879,ok
2936.842105263158,-51.31578947368422,0.24788520904315842,0.9633736435598601,0.03028999677599569,32.88040490111757,-51.31560521585598,2936.832109991371,22871.24140645141,2936.842105263158,25808.083511714565,0.12840720176924736,0.11379504830950782,0.005683579778794828,ok
2936.842105263158,-43.68421052631578,0.2709470486141569,0.9599880756393574,0.03308986144625143,32.88040490111757,-43.68405332849554,2936.8324356801677,22264.12393557119,2936.842105263158,25200.966040834348,0.13190873551453855,0.11653650224842475,0.0017329041802401325,ok
2936.842105263158,-36.05263157894737,0.2951924391283453,0.9558490224269246,0.03651285845293335,32.88040490111757,-36.05255034544706,2936.834810726042,21702.68075539235,2936.842105263158,24639.522860655507,0.13532129250882255,0.11919203254603572,0.0020824585588574236,ok
2936.842105263158,-28.42105263157896,0.3206532954309447,0.9506751583039214,0.040791644082657036,32.88040490111757,-28.4224529921635,2936.901654006142,21186.734457627637,2936.842105263158,24123.576562890794,0.13861983591099383,0.12174403933635473,0.002184034930857132,ok
2936.842105263158,-20.78947368421052,0.347133043032567,0.9440251429732381,0.046291206761132055,32.88040490111757,-20.792465445114715,2936.9943442812328,20722.98694648477,2936.842105263158,23659.829051747925,0.1417264003430468,0.12413421660222247,0.002426542221032188,ok
2936.842105263158,-13.157894736842081,0.3743864563527107,0.9351649966877988,0.05361854773919035,32.88040490111757,-13.157885103567708,2936.8374764176983,20316.784430569987,2936.842105263158,23253.626535833144,0.14455227826302755,0.12629589074599265,0.002480209556840317,ok
2936.842105263158,-5.526315789473699,0.4019899399746315,0.9227773568337075,0.06386312589852386,32.88040490111757,-5.526301216821821,2936.83698857567,19973.441100102198,2936.842105263158,22910.283205365355,0.14703710661858077,0.12818859384016226,0.002231808825532384,ok
2936.842105263158,2.10526315789474,0.4292747959555862,0.9042381455003935,0.07919505367117458,32.88040490111757,2.102648062519222,2937.081248689176,19700.989749339384,2936.842105263158,22637.83185460254,0.14908292862736314,0.12974216203889827,0.005448399612916499,ok
2936.842105263158,9.736842105263122,0.4561397631598335,0.8734621258729454,0.10464682190307419,32.88040490111757,9.73921791588333,2936.542338391753,19486.636152142088,2936.842105263158,22423.478257405244,0.15069519005048754,0.13095837785210573,0.0027817628630675915,ok
2936.842105263158,17.36842105263156,0.4813640040396334,0.8123888053406257,0.1551544579833025,32.88040490111757,17.368854322631705,2936.757080172006,19340.365439877594,2936.842105263158,22277.20754514075,0.1518459973934491,0.1318278816687952,0.002160293426140028,ok
2936.842105263158,25.0,0.5037853588602043,0.6329967669556523,0.3035116737276755,32.88040490111757,24.999966757891798,2936.850376184466,19249.12949628563,2936.842105263158,22185.971601548787,0.15257055529452224,0.13237420604917058,0.0035726307200842165,ok
3194.7368421052633,-120.0,0.08588500068776676,0.9767094676404376,0.019261270261358068,33.132702956748176,-119.98825900160696,3194.5224912966387,29340.211688911942,3194.7368421052633,32534.948531017206,0.10887864495210481,0.0981874149347782,0.0012535313596772344,ok
3194.7368421052633,-112.36842105263159,0.10019183220353681,0.9756593721678416,0.020129699217194996,33.132702956748176,-112.36826941851547,3194.7299249633415,28583.780998333434,3194.7368421052633,31778.517840438697,0.11176722649636901,0.10053111793961625,0.00146162216983702,ok
3194.7368421052633,-104.73684210526315,0.11510274336501858,0.9744905084573959,0.021096349505733563,33.132702956748176,-104.73637560522238,3194.7233572627056,27833.722566574128,3194.7368421052633,31028.45940867939,0.11477887478476521,0.10296106922953017,0.0016925333614721818,ok
3194.7368421052633,-97.10526315789474,0.1306728701950926,0.9731820531661216,0.02217844203161743,33.132702956748176,-97.10415385448917,3194.7088032308607,27092.617891284124,3194.7368421052633,30287.354733389388,0.11791805487570176,0.10547995463297921,0.0019509515383042554,ok
3194.7368421052633,-89.4736842105263,0.1469885882086739,0.9717079967881879,0.023397486656168632,33.132702956748176,-89.47149153200843,3194.681965986473,26362.194676844545,3194.7368421052633,29556.93151894981,0.12118421873246193,0.1080857112633045,0.0022444351296036797,ok
3194.7368421052633,-81.84210526315789,0.16414205261986786,0.9700354225269177,0.024780705570239096,33.132702956748176,-81.83887142505569,3194.6521670608813,25644.638995713496,3194.7368421052633,28839.37583781876,0.12457387946053239,0.11077397045713962,0.0025823903615271445,ok
3194.7368421052633,-74.21052631578948,0.18223122671070544,0.968122050981539,0.026363063838267222,33.132702956748176,-74.20637672645432,3194.621053246383,24942.602015006676,3194.7368421052633,28137.33885711194,0.12807890096327337,0.11353671608638699,0.0029751241508297675,ok
3194.7368421052633,-66.57894736842104,0.20135426054312883,0.9659126573051053,0.028190232408677886,33.132702956748176,-66.57444298582297,3194.6011518772275,24259.30366404791,3194.7368421052633,27454.040506153175,0.13168560796786596,0.11636178474936078,0.003432662770770236,ok
3194.7368421052633,-58.94736842105263,0.22160610624766736,0.9633337066880827,0.030323024568955595,33.132702956748176,-58.94313925838753,3194.597886660026,23598.757059210246,3194.7368421052633,26793.49390131551,0.1353714468369944,0.1192303586246054,0.003959493688489197,ok
3194.7368421052633,-51.31578947368422,0.24305176201284318,0.960285081102998,0.03284423792782062,33.132702956748176,-51.3156322696193,3194.72729914864,22965.774139719622,3194.7368421052633,26160.510981824886,0.1391081911592658,0.12212021781104311,0.004641097834026836,ok
3194.7368421052633,-43.68421052631578,0.26577680549805177,0.9566268744758745,0.035869574808451814,33.132702956748176,-43.68406798068855,3194.7272746857543,22364.832437733014,3194.7368421052633,25559.569279838277,0.14284601879224204,0.1249914362682863,0.005330892661748036,ok
3194.7368421052633,-36.05263157894737,0.28976656892453145,0.9521574483991072,0.03956579017393834,33.132702956748176,-36.05314986589957,3194.7553241310097,21802.30264125718,3194.7368421052633,24997.039483362445,0.14653293171361972,0.12780534775957683,0.0060273356392939155,ok
